CustomerID,Region,Sales,Discount,Date,ProductID,Quantity,Return,CustomerType,SalesChannel,PaymentMethod,SatisfactionScore,ProductCategory
1701,South,25151.41727015921,10.0,2023-04-24 00:56:12.972972972,186,76,0,Returning,Direct,Cash,2,Sports
1702,West,21193.945795132568,10.0,2024-07-08 08:07:12.432432432,143,33,0,New,Online,Credit Card,5,Home & Kitchen
1703,North,18704.789270896483,5.0,2023-01-04 04:38:11.891891891,189,28,1,Returning,Direct,Bank Transfer,4,Health & Beauty
1704,West,19018.250754575107,15.0,2024-06-28 02:52:58.378378376,103,8,0,Returning,In-Store,Credit Card,5,Home & Kitchen
1705,North,19641.99370292968,5.0,2023-07-15 10:09:43.783783782,189,1,1,New,Direct,Cash,8,Electronics
1706,North,19813.888817450792,,2023-12-16 08:02:52.972972972,108,37,0,New,Direct,Credit Card,4,Electronics
1707,West,23638.1477181849,5.0,2023-07-28 04:42:31.351351350,104,63,0,VIP,Online,Bank Transfer,9,Sports
1708,West,20259.7294290365,5.0,2023-08-15 17:12:04.324324324,155,22,0,Returning,In-Store,Bank Transfer,7,Electronics
1709,West,23663.200386077897,,2024-05-20 19:14:35.675675672,195,70,0,VIP,Direct,Bank Transfer,10,Books
1710,West,19596.41709945709,10.0,2023-09-09 14:58:01.081081080,183,21,0,VIP,Online,Bank Transfer,7,Clothing
1711,East,20393.17595158045,10.0,2023-07-10 22:52:15.135135134,149,96,0,New,Direct,Bank Transfer,8,Electronics
1712,South,,10.0,2023-12-02 06:50:48.648648648,174,35,0,VIP,In-Store,Bank Transfer,6,Clothing
1713,North,24581.638373512407,15.0,2024-04-22 16:50:27.027027024,114,79,0,Returning,Direct,Cash,8,Electronics
1714,nan,21732.442379489963,,2023-07-01 08:57:39.459459458,131,5,0,New,Direct,Cash,3,Books
1715,West,24990.050549298263,,2023-07-30 02:41:26.486486484,127,60,0,Returning,Online,Cash,10,Home & Kitchen
1716,West,5518.7231090315545,5.0,2023-02-01 07:02:20.540540540,121,46,0,Returning,Direct,Credit Card,10,Health & Beauty
1717,East,30441.87352390364,15.0,2024-05-08 00:41:48.108108104,116,50,0,New,Online,Credit Card,1,Health & Beauty
1718,West,19302.05185922413,10.0,2024-09-09 13:31:31.891891888,158,48,0,Returning,In-Store,Cash,6,Electronics
1719,West,25540.91408368758,15.0,2024-02-01 14:16:12.972972972,189,6,0,New,Direct,Credit Card,1,Health & Beauty
1720,West,14800.470364372346,,2024-03-28 03:44:51.891891888,170,89,0,Returning,In-Store,Credit Card,9,Electronics
1721,South,23063.86952531285,,2023-08-29 18:24:08.648648648,156,56,0,New,In-Store,Bank Transfer,2,Electronics
1722,East,14732.92218413172,5.0,2024-05-02 06:45:02.702702704,125,59,0,VIP,Direct,Bank Transfer,2,Sports
1723,West,16881.155196520973,5.0,2024-01-18 13:04:08.648648648,124,29,0,Returning,Online,Credit Card,7,Toys
1724,North,29570.15676933393,,2024-09-30 00:00:00.000000000,109,71,0,New,In-Store,Credit Card,2,Toys
1725,North,19046.58799618327,10.0,2024-06-10 05:43:03.783783784,144,77,0,Returning,In-Store,Cash,10,Sports
1726,North,21087.164365898614,10.0,2023-12-09 22:46:29.189189188,182,18,0,Returning,Direct,Credit Card,8,Toys
1727,East,24350.33865344377,15.0,2024-05-08 16:01:26.486486480,110,2,1,Returning,Direct,Bank Transfer,6,Clothing
1728,East,22478.409439863022,,2023-04-02 07:48:28.108108108,176,8,0,New,Direct,Credit Card,7,Toys
1729,North,20752.094525717883,,2023-02-07 16:18:44.324324324,152,75,0,VIP,Direct,Cash,7,Electronics
1730,West,21824.805012331126,10.0,2024-07-07 16:47:34.054054048,171,97,0,VIP,Direct,Bank Transfer,6,Books
1731,East,32017.077926191378,10.0,2024-05-12 11:59:16.756756752,167,54,0,VIP,Direct,Bank Transfer,10,Books
1732,North,19711.90601483207,,2023-02-17 06:13:20.000000000,194,38,0,New,Online,Bank Transfer,9,Home & Kitchen
1733,North,21005.49523357484,5.0,2023-01-02 06:39:16.756756756,127,48,0,VIP,In-Store,Bank Transfer,9,Toys
1734,West,25253.27198003806,,2024-01-02 13:53:09.189189188,174,27,0,New,Online,Credit Card,7,Books
1735,South,25527.629664789918,,2024-04-22 01:30:48.648648648,164,20,1,Returning,Online,Cash,9,Toys
1736,East,25935.1515278019,10.0,2023-10-13 11:18:55.135135132,148,12,0,Returning,Direct,Credit Card,10,Home & Kitchen
1737,nan,23193.651110145922,10.0,2024-09-03 04:15:08.108108104,146,43,0,VIP,In-Store,Credit Card,3,Books
1738,North,,5.0,2024-04-17 14:13:20.000000000,151,61,0,New,Online,Bank Transfer,3,Electronics
1739,North,28167.15766150548,5.0,2024-07-29 09:55:18.918918912,187,31,0,Returning,Direct,Cash,1,Clothing
1740,West,14268.27303490656,15.0,2023-06-24 23:41:15.675675674,153,91,0,New,Direct,Bank Transfer,5,Sports
1741,East,21513.177326195168,,2023-12-04 20:09:22.162162160,159,96,0,New,In-Store,Credit Card,4,Sports
1742,South,16228.62074990321,10.0,2024-01-13 10:27:01.621621620,156,61,0,Returning,Online,Credit Card,2,Sports
1743,South,19679.308267035038,5.0,2023-05-17 16:02:52.972972972,146,74,0,New,Online,Bank Transfer,9,Toys
1744,North,21643.8120515174,15.0,2024-03-11 13:14:14.054054048,130,67,0,Returning,Online,Credit Card,3,Books
1745,East,21606.786077251367,15.0,2023-11-06 02:25:35.135135132,145,91,1,Returning,Direct,Credit Card,8,Books
1746,South,22109.603771176422,10.0,2023-07-29 11:21:48.108108108,125,35,0,Returning,In-Store,Bank Transfer,6,Home & Kitchen
1747,East,28068.556345293237,10.0,2023-06-12 05:08:28.108108108,104,95,0,New,In-Store,Credit Card,5,Electronics
1748,East,22267.6715075699,15.0,2023-09-04 12:20:54.054054052,183,15,1,Returning,Online,Cash,1,Health & Beauty
1749,North,18779.216823546758,5.0,2023-03-21 19:54:57.297297297,151,16,0,New,Direct,Bank Transfer,4,Books
1750,South,24820.435841441787,15.0,2024-05-04 04:43:57.837837832,174,13,0,Returning,Online,Cash,3,Clothing
1751,West,25947.352444623204,,2024-01-08 07:49:54.594594592,153,35,0,Returning,In-Store,Credit Card,1,Home & Kitchen
1752,North,13861.960924315037,,2023-12-17 14:42:09.729729728,132,75,0,VIP,Direct,Credit Card,5,Books
1753,South,22987.00034924929,10.0,2023-07-26 06:43:36.216216216,149,59,0,VIP,Online,Bank Transfer,6,Books
1754,South,23505.86371155449,5.0,2023-05-10 15:26:50.810810810,137,21,0,VIP,Online,Credit Card,2,Home & Kitchen
1755,South,18512.182483200042,5.0,2023-04-20 04:58:22.702702702,126,54,1,New,Direct,Bank Transfer,3,Home & Kitchen
1756,South,26878.534066558095,,2024-04-13 18:15:29.729729728,197,75,0,New,In-Store,Bank Transfer,6,Toys
1757,South,,15.0,2023-05-18 22:42:09.729729728,114,30,0,Returning,Direct,Bank Transfer,4,Books
1758,East,20627.882267357712,10.0,2023-06-05 19:52:04.324324324,195,48,0,Returning,Online,Bank Transfer,9,Health & Beauty
1759,North,19134.640878580652,15.0,2023-08-02 22:39:16.756756756,160,35,1,Returning,Online,Bank Transfer,5,Clothing
1760,East,20077.895237907338,15.0,2024-03-24 07:47:01.621621616,120,86,0,Returning,Online,Cash,4,Electronics
1761,West,,15.0,2023-07-09 16:12:58.378378378,145,38,1,New,Online,Bank Transfer,2,Electronics
1762,South,12799.745587028528,5.0,2024-06-14 17:00:32.432432432,168,31,0,Returning,In-Store,Cash,6,Health & Beauty
1763,North,27972.525316124862,,2023-04-26 14:14:46.486486486,105,78,0,Returning,In-Store,Credit Card,10,Home & Kitchen
1764,South,15765.19325840836,5.0,2023-08-01 16:00:00.000000000,137,24,0,VIP,Online,Bank Transfer,2,Home & Kitchen
1765,North,,,2023-11-22 16:56:12.972972972,161,49,0,Returning,In-Store,Credit Card,7,Home & Kitchen
1766,East,9233.049431981426,10.0,2023-09-01 23:02:20.540540540,185,96,0,Returning,In-Store,Bank Transfer,3,Books
1767,North,16805.19126155249,10.0,2024-04-02 06:21:58.918918920,161,32,0,Returning,In-Store,Cash,9,Home & Kitchen
1768,nan,13384.551032962509,15.0,2024-07-10 21:25:45.945945944,181,55,0,New,Online,Cash,5,Home & Kitchen
1769,nan,28210.075800681843,,2023-05-07 10:48:38.918918918,177,79,0,VIP,Direct,Cash,8,Books
1770,North,25049.085446713172,,2023-07-31 09:20:43.243243244,173,58,0,Returning,Direct,Credit Card,6,Books
1771,North,16559.24827411138,,2023-04-15 17:40:54.054054054,145,99,1,Returning,Direct,Bank Transfer,10,Health & Beauty
1772,North,31262.179026721544,15.0,2023-06-03 21:53:09.189189188,112,3,0,VIP,Online,Credit Card,8,Toys
1773,North,24908.827434957973,15.0,2024-07-28 03:16:02.162162160,194,80,0,Returning,In-Store,Cash,3,Books
1774,West,18375.843082456886,10.0,2024-02-14 08:49:00.540540540,193,69,0,New,In-Store,Credit Card,3,Clothing
1775,South,7502.971425632135,5.0,2023-05-25 07:58:33.513513512,102,85,0,Returning,Online,Cash,5,Home & Kitchen
1776,North,31454.71286295371,,2024-02-09 06:11:53.513513512,193,10,0,New,Online,Cash,10,Toys
1777,North,,,2023-12-21 10:40:00.000000000,105,83,0,New,Direct,Cash,3,Electronics
1778,West,11773.006265215541,5.0,2023-10-15 09:17:50.270270268,192,25,0,Returning,Direct,Bank Transfer,8,Health & Beauty
1779,West,25112.8521600482,,2023-05-05 12:49:43.783783784,107,68,0,VIP,Online,Bank Transfer,10,Toys
1780,East,32198.762031696366,15.0,2024-07-08 23:26:50.810810808,143,61,0,New,Direct,Cash,8,Books
1781,North,26921.36409255259,15.0,2023-05-10 15:26:50.810810810,132,29,0,VIP,In-Store,Credit Card,2,Home & Kitchen
1782,East,22819.545600261798,,2024-09-16 14:07:34.054054048,180,19,0,Returning,Online,Credit Card,4,Home & Kitchen
1783,West,22973.77170832643,15.0,2023-10-19 20:35:18.918918916,174,43,0,New,Online,Bank Transfer,10,Home & Kitchen
1784,West,24267.07779390154,15.0,2024-06-13 10:21:15.675675672,176,66,0,Returning,In-Store,Cash,1,Toys
1785,South,23794.642948933826,,2023-06-13 11:47:44.864864864,149,74,0,VIP,In-Store,Credit Card,4,Home & Kitchen
1786,North,21405.95711984688,10.0,2023-12-04 04:49:43.783783784,110,61,0,Returning,In-Store,Cash,4,Books
1787,East,20521.00551975938,5.0,2023-06-23 01:42:20.540540540,194,43,1,Returning,Direct,Credit Card,10,Toys
1788,West,19687.034360502388,15.0,2023-01-06 02:37:07.027027027,127,25,0,New,Online,Bank Transfer,9,Home & Kitchen
1789,West,16230.17705566662,10.0,2024-04-30 08:46:07.567567568,169,20,0,Returning,Direct,Cash,3,Electronics
1790,East,18596.62461566613,15.0,2024-08-28 10:18:22.702702696,140,48,0,Returning,In-Store,Cash,2,Electronics
1791,South,,15.0,2023-05-08 17:27:55.675675676,115,83,0,Returning,Direct,Credit Card,9,Clothing
1792,nan,19508.30186602625,5.0,2023-02-07 00:59:05.945945946,167,87,0,New,In-Store,Credit Card,9,Home & Kitchen
1793,North,15057.044464245413,15.0,2024-07-19 20:00:43.243243240,198,24,0,VIP,Direct,Credit Card,1,Home & Kitchen
1794,West,14482.053413921145,5.0,2023-09-08 08:18:44.324324324,147,11,0,VIP,Direct,Cash,6,Toys
1795,North,20899.470755767394,5.0,2024-02-20 18:05:24.324324324,155,98,0,Returning,In-Store,Bank Transfer,10,Toys
1796,East,26960.011431722996,5.0,2023-03-17 08:37:28.648648648,163,55,0,New,Direct,Bank Transfer,8,Sports
1797,North,24591.583030011563,10.0,2023-12-19 12:41:04.864864864,158,28,0,Returning,Online,Credit Card,3,Home & Kitchen
1798,East,12147.496981884115,,2023-09-12 04:16:34.594594592,189,69,0,VIP,Direct,Bank Transfer,9,Clothing
1799,North,15051.859317148312,10.0,2024-06-15 23:39:49.189189184,161,63,0,New,Direct,Credit Card,2,Home & Kitchen
1800,East,24703.85593994108,,2023-07-30 18:01:04.864864864,175,59,0,VIP,Online,Bank Transfer,6,Books
1801,North,15087.563032308452,,2023-06-19 21:04:08.648648648,110,5,0,VIP,In-Store,Cash,1,Toys
1802,South,18876.834250014876,5.0,2023-11-28 10:52:58.378378376,188,51,0,New,Online,Credit Card,7,Home & Kitchen
1803,North,22750.26049512276,15.0,2024-03-19 05:09:54.594594592,117,21,0,New,Direct,Bank Transfer,3,Toys
1804,North,15158.277725681823,5.0,2023-11-02 21:47:23.243243240,118,12,0,Returning,In-Store,Cash,7,Home & Kitchen
1805,South,20526.8775307298,15.0,2023-03-26 22:32:04.324324324,186,50,0,Returning,Direct,Bank Transfer,4,Health & Beauty
1806,West,13329.872525408977,,2024-03-17 22:30:37.837837832,154,4,0,VIP,Direct,Cash,9,Toys
1807,West,,5.0,2024-08-07 08:30:16.216216216,181,42,0,New,Online,Cash,5,Clothing
1808,North,21598.909670712685,15.0,2024-08-19 11:43:25.405405400,125,84,0,New,Online,Bank Transfer,3,Health & Beauty
1809,South,12035.031332341654,10.0,2023-08-15 01:52:25.945945944,105,38,0,Returning,In-Store,Bank Transfer,8,Books
1810,North,22202.373689801996,15.0,2024-01-08 07:49:54.594594592,103,25,0,VIP,In-Store,Cash,6,Home & Kitchen
1811,East,19901.811005366595,5.0,2023-11-14 09:40:54.054054052,128,14,0,VIP,In-Store,Cash,2,Sports
1812,East,22762.44977208574,10.0,2024-02-03 12:15:08.108108104,158,75,0,Returning,Direct,Cash,3,Books
1813,North,21119.570670323308,15.0,2023-03-09 16:41:48.108108108,197,32,0,New,Online,Credit Card,8,Toys
1814,West,26820.70214986922,15.0,2023-07-04 13:35:51.351351350,116,11,0,Returning,Online,Cash,10,Health & Beauty
1815,West,20626.122513239538,15.0,2024-06-10 05:43:03.783783784,142,61,0,Returning,Online,Credit Card,7,Books
1816,North,17852.972294373736,15.0,2024-02-06 01:33:41.621621620,179,18,0,Returning,In-Store,Cash,10,Clothing
1817,North,20611.487515161418,15.0,2024-02-07 23:32:36.756756756,165,27,0,Returning,Online,Credit Card,6,Sports
1818,East,22716.49014518194,10.0,2023-04-04 05:47:23.243243243,133,55,0,New,Online,Cash,1,Toys
1819,West,20244.30035162852,,2023-07-28 04:42:31.351351350,107,54,0,Returning,Online,Cash,9,Health & Beauty
1820,North,20202.958456019413,10.0,2023-09-22 09:30:48.648648648,112,82,1,New,In-Store,Cash,3,Books
1821,East,16490.041560966223,10.0,2023-05-14 11:24:41.081081080,107,87,0,Returning,Online,Bank Transfer,5,Health & Beauty
1822,West,16685.49541224526,10.0,2023-07-08 09:33:41.621621620,193,75,0,VIP,In-Store,Bank Transfer,7,Health & Beauty
1823,South,12986.973641001532,,2023-09-11 12:56:56.216216216,195,21,0,New,Online,Cash,7,Books
1824,East,28747.883715934695,5.0,2023-03-07 03:23:14.594594594,199,44,0,VIP,Online,Credit Card,3,Electronics
1825,West,13780.683823043575,,2024-02-10 12:51:10.270270268,193,5,0,Returning,Online,Credit Card,4,Home & Kitchen
1826,West,16535.474011020462,10.0,2024-04-27 19:27:34.054054048,164,87,0,Returning,In-Store,Cash,10,Toys
1827,East,16407.963672154012,15.0,2023-11-20 18:57:17.837837836,142,41,0,Returning,In-Store,Bank Transfer,7,Toys
1828,South,24474.621884722204,15.0,2024-07-22 09:19:16.756756752,138,59,1,New,Online,Credit Card,8,Sports
1829,East,18525.25160853986,10.0,2024-07-07 16:47:34.054054048,180,89,0,VIP,Direct,Bank Transfer,2,Sports
1830,West,,15.0,2023-05-13 20:05:02.702702702,158,54,0,New,In-Store,Credit Card,9,Sports
1831,North,16632.546878780657,10.0,2024-08-18 05:04:08.648648648,183,74,0,New,In-Store,Cash,7,Toys
1832,North,21394.97081111901,15.0,2023-09-30 16:46:07.567567568,187,22,0,Returning,Online,Bank Transfer,8,Health & Beauty
1833,East,15823.264733701213,,2023-09-08 08:18:44.324324324,185,83,0,VIP,Direct,Credit Card,6,Sports
1834,West,30725.74563886694,5.0,2024-06-10 21:02:42.162162160,192,65,0,Returning,Online,Cash,6,Books
1835,North,14062.007904852435,5.0,2024-08-07 08:30:16.216216216,185,64,0,New,In-Store,Cash,9,Home & Kitchen
1836,West,21549.103551135137,,2023-03-10 23:21:04.864864864,143,71,0,Returning,In-Store,Cash,4,Clothing
1837,East,23168.884404660494,,2024-07-21 02:40:00.000000000,108,4,0,VIP,Online,Bank Transfer,5,Toys
1838,North,22068.995487257493,10.0,2023-08-10 14:34:57.297297296,136,65,1,Returning,Online,Bank Transfer,9,Books
1839,West,19073.561705611457,10.0,2023-02-01 07:02:20.540540540,173,15,0,VIP,Direct,Cash,1,Home & Kitchen
1840,North,19350.89650133287,10.0,2024-08-07 08:30:16.216216216,135,76,1,VIP,Direct,Bank Transfer,4,Home & Kitchen
1841,East,20219.05735989555,15.0,2023-03-08 10:02:31.351351351,191,22,0,Returning,In-Store,Credit Card,7,Electronics
1842,West,19264.989991857557,10.0,2023-09-25 14:09:00.540540540,127,86,0,New,Direct,Cash,9,Books
1843,North,24819.395583974547,,2023-08-26 13:45:56.756756756,141,47,0,Returning,Direct,Cash,10,Toys
1844,East,31052.615007956756,5.0,2023-01-17 14:30:37.837837837,142,81,0,New,In-Store,Bank Transfer,6,Sports
1845,North,17212.54107496083,15.0,2024-09-09 13:31:31.891891888,184,93,0,New,In-Store,Cash,8,Health & Beauty
1846,North,13150.98510210461,10.0,2024-05-25 06:32:04.324324320,187,46,0,Returning,In-Store,Credit Card,9,Sports
1847,South,19558.589758243725,15.0,2024-05-05 11:23:14.594594592,141,14,0,New,In-Store,Bank Transfer,10,Home & Kitchen
1848,South,32898.54668827159,15.0,2023-06-23 17:01:58.918918918,165,50,0,New,Online,Bank Transfer,4,Home & Kitchen
1849,East,15981.627160151345,10.0,2024-02-18 20:06:29.189189188,154,20,0,Returning,In-Store,Cash,1,Clothing
1850,South,28195.584027220335,15.0,2023-08-05 11:57:50.270270268,171,50,0,Returning,In-Store,Cash,8,Sports
1851,East,28388.5040703822,5.0,2023-07-11 14:11:53.513513512,147,33,0,Returning,In-Store,Cash,2,Electronics
1852,South,17232.058791460026,,2023-11-02 21:47:23.243243240,190,59,0,New,Direct,Bank Transfer,1,Home & Kitchen
1853,North,22844.91539592638,,2024-06-15 23:39:49.189189184,121,43,0,VIP,In-Store,Cash,7,Home & Kitchen
1854,East,28141.983115642688,5.0,2023-12-13 18:44:19.459459456,126,79,0,New,Online,Credit Card,10,Health & Beauty
1855,East,18104.361295062565,15.0,2023-12-22 01:59:38.378378376,192,12,1,VIP,Online,Cash,9,Health & Beauty
1856,North,18982.09819948819,10.0,2023-06-18 14:24:51.891891892,166,40,0,Returning,In-Store,Cash,9,Clothing
1857,East,17091.59543025678,15.0,2023-12-12 12:05:02.702702700,112,20,0,VIP,Online,Bank Transfer,3,Books
1858,East,14926.216346535664,5.0,2024-01-15 23:45:35.135135132,144,94,0,Returning,Direct,Cash,6,Clothing
1859,South,16753.612274669966,15.0,2023-04-16 09:00:32.432432432,109,38,0,Returning,In-Store,Bank Transfer,7,Clothing
1860,East,13880.298666188717,,2023-07-21 04:06:29.189189188,199,3,0,VIP,Online,Cash,10,Health & Beauty
1861,West,20170.41734129613,15.0,2023-01-01 00:00:00.000000000,108,28,0,Returning,Online,Credit Card,9,Sports
1862,North,16150.13384470679,5.0,2024-04-30 08:46:07.567567568,153,56,0,VIP,In-Store,Credit Card,2,Sports
1863,South,,,2023-06-16 01:06:18.378378378,126,90,0,Returning,Online,Bank Transfer,8,Sports
1864,South,12220.521768981864,15.0,2023-02-09 14:17:39.459459459,133,94,0,New,In-Store,Bank Transfer,7,Books
1865,West,21654.401161072285,15.0,2023-11-04 19:46:18.378378376,100,13,0,New,Online,Cash,4,Health & Beauty
1866,North,,,2024-03-07 01:56:45.405405400,131,77,0,Returning,Direct,Cash,2,Electronics
1867,North,10031.321787142722,10.0,2023-07-24 08:44:41.081081080,188,66,1,Returning,Online,Credit Card,8,Toys
1868,South,21870.28284923786,,2024-06-23 15:35:29.729729728,192,37,0,VIP,Online,Cash,5,Toys
1869,East,26138.34496236646,10.0,2023-05-08 17:27:55.675675676,170,49,0,New,In-Store,Credit Card,6,Electronics
1870,South,13951.794906543972,5.0,2023-05-22 03:20:21.621621620,166,66,0,VIP,Online,Bank Transfer,7,Sports
1871,North,28362.861934188517,5.0,2023-04-07 10:25:35.135135135,183,36,0,Returning,In-Store,Cash,10,Toys
1872,West,22095.095046830225,,2024-02-15 15:28:17.297297296,119,54,1,Returning,Direct,Bank Transfer,1,Books
1873,South,16474.940721207957,,2024-02-04 03:34:46.486486484,193,26,0,VIP,In-Store,Cash,8,Health & Beauty
1874,North,19721.15461171147,5.0,2023-10-22 09:53:52.432432432,134,75,0,Returning,In-Store,Credit Card,4,Toys
1875,South,22791.63456260861,10.0,2023-05-18 22:42:09.729729728,198,72,0,New,Online,Bank Transfer,9,Books
1876,East,,5.0,2023-05-05 12:49:43.783783784,190,40,0,VIP,Direct,Bank Transfer,1,Health & Beauty
1877,South,22693.779962231845,,2024-05-20 19:14:35.675675672,189,43,0,New,In-Store,Cash,2,Books
1878,South,15396.632034603168,5.0,2023-05-09 08:47:34.054054054,177,22,0,New,Online,Bank Transfer,6,Electronics
1879,North,20846.80412018039,,2024-09-26 19:21:48.108108104,116,20,1,New,Online,Credit Card,10,Clothing
1880,North,12931.4275154751,,2024-02-17 13:27:12.432432432,117,8,0,VIP,In-Store,Bank Transfer,1,Electronics
1881,North,19443.8696932565,5.0,2023-05-29 19:16:02.162162162,144,29,0,Returning,Online,Bank Transfer,4,Toys
1882,South,15480.461792676051,10.0,2023-03-31 09:49:32.972972972,192,40,0,New,In-Store,Cash,8,Health & Beauty
1883,nan,16322.350287051167,15.0,2024-03-27 12:25:13.513513512,183,90,0,New,In-Store,Bank Transfer,10,Books
1884,West,26180.465876052185,5.0,2023-11-14 09:40:54.054054052,152,30,0,New,In-Store,Cash,5,Toys
1885,West,25456.550602971343,15.0,2023-12-20 19:20:21.621621620,190,81,0,Returning,Direct,Cash,9,Toys
1886,North,23045.690604535885,5.0,2023-02-05 18:19:49.189189189,181,84,0,Returning,In-Store,Bank Transfer,6,Clothing
1887,North,14538.436176637104,15.0,2024-08-17 13:44:30.270270264,167,55,0,VIP,Online,Credit Card,1,Sports
1888,South,18417.95775152599,10.0,2023-11-18 05:38:44.324324324,164,16,0,Returning,Direct,Cash,6,Toys
1889,West,26065.488499895917,10.0,2023-04-01 01:09:11.351351351,100,46,0,VIP,Online,Bank Transfer,6,Clothing
1890,North,20708.584568199523,5.0,2024-04-05 11:00:10.810810808,157,62,0,VIP,Direct,Cash,6,Health & Beauty
1891,East,31596.64769990847,,2024-01-08 07:49:54.594594592,125,7,0,VIP,Direct,Credit Card,8,Health & Beauty
1892,East,21966.589196971858,15.0,2024-04-14 09:35:08.108108104,119,80,0,VIP,Direct,Credit Card,6,Books
1893,North,20960.24558245016,,2023-12-10 14:06:07.567567564,186,45,0,VIP,Direct,Cash,5,Sports
1894,North,18454.417678987495,,2024-02-13 02:09:43.783783780,109,59,0,New,Online,Credit Card,2,Clothing
1895,West,20667.704523911412,,2023-03-09 01:22:09.729729729,158,56,0,Returning,In-Store,Bank Transfer,4,Electronics
1896,West,19237.65081809728,10.0,2023-04-15 17:40:54.054054054,174,48,1,New,Online,Bank Transfer,10,Health & Beauty
1897,South,23540.543383442953,5.0,2023-05-17 16:02:52.972972972,140,27,0,VIP,In-Store,Cash,5,Sports
1898,West,24783.51158397292,5.0,2023-02-14 16:54:46.486486486,104,53,0,Returning,Online,Credit Card,10,Books
1899,East,,10.0,2024-04-01 15:02:20.540540536,164,87,0,New,Direct,Bank Transfer,4,Electronics
1900,East,13343.83523221111,10.0,2024-02-29 01:20:43.243243240,116,88,0,New,Direct,Bank Transfer,2,Health & Beauty
1901,North,10818.973134483516,5.0,2024-01-05 03:11:42.702702700,121,73,0,VIP,In-Store,Bank Transfer,7,Health & Beauty
1902,West,22539.956634562717,,2023-02-26 20:07:55.675675675,197,35,1,New,In-Store,Cash,10,Books
1903,South,14483.16696913063,15.0,2024-05-07 09:22:09.729729728,140,51,0,New,Online,Cash,10,Books
1904,East,9235.547035237585,15.0,2024-07-11 12:45:24.324324320,192,84,1,New,In-Store,Bank Transfer,2,Home & Kitchen
1905,nan,21942.893022654822,15.0,2023-05-25 23:18:11.891891892,167,37,1,New,Online,Bank Transfer,1,Toys
1906,South,32464.997587163954,,2023-02-19 19:31:53.513513513,168,81,0,New,In-Store,Credit Card,5,Toys
1907,South,19969.645442300534,5.0,2024-01-23 15:41:15.675675672,110,95,0,VIP,In-Store,Credit Card,1,Electronics
1908,nan,24192.453872258207,10.0,2023-08-11 05:54:35.675675676,155,57,0,VIP,In-Store,Credit Card,1,Toys
1909,East,20409.146792737825,5.0,2024-06-21 02:16:56.216216216,150,8,0,New,Direct,Cash,1,Electronics
1910,South,19505.551734044286,,2024-09-17 20:46:50.810810808,120,79,0,VIP,Direct,Bank Transfer,6,Sports
1911,East,24595.382414938842,10.0,2024-07-24 07:18:11.891891888,198,95,0,VIP,Online,Cash,9,Health & Beauty
1912,North,18548.627279056742,,2023-06-06 11:11:42.702702702,175,94,0,Returning,In-Store,Bank Transfer,10,Home & Kitchen
1913,North,21336.961570359515,15.0,2023-06-23 01:42:20.540540540,125,20,0,New,Online,Credit Card,1,Home & Kitchen
1914,South,21608.48903098007,15.0,2023-09-14 17:35:08.108108108,118,53,0,VIP,In-Store,Credit Card,5,Health & Beauty
1915,West,16659.547731784754,,2024-03-02 14:39:16.756756752,159,12,0,VIP,Direct,Credit Card,9,Books
1916,South,24960.211747682613,10.0,2023-03-15 10:38:33.513513513,170,49,0,New,Direct,Credit Card,9,Clothing
1917,South,19125.201216522957,10.0,2023-10-05 04:03:36.216216216,146,17,0,Returning,In-Store,Bank Transfer,1,Clothing
1918,West,16221.274202535777,5.0,2023-12-04 20:09:22.162162160,170,64,0,New,In-Store,Credit Card,8,Toys
1919,West,22682.549217852018,15.0,2023-10-09 15:21:04.864864864,125,42,0,Returning,Direct,Bank Transfer,1,Books
1920,West,15507.660091044814,5.0,2023-04-20 04:58:22.702702702,139,94,0,New,Direct,Bank Transfer,8,Electronics
1921,North,20140.90578684564,5.0,2023-01-10 13:54:35.675675675,104,29,0,New,Online,Cash,1,Sports
1922,East,19954.405016778983,,2024-09-05 02:14:03.243243240,120,19,0,New,Direct,Credit Card,5,Home & Kitchen
1923,North,25429.47782915789,,2024-04-24 14:49:22.162162160,177,11,0,New,In-Store,Credit Card,8,Toys
1924,East,22373.491164399762,5.0,2024-07-26 20:36:45.405405400,103,98,0,Returning,Online,Cash,6,Health & Beauty
1925,North,19874.86520627428,15.0,2023-02-05 03:00:10.810810810,122,50,0,Returning,In-Store,Bank Transfer,9,Books
1926,East,24088.831496001436,,2024-01-12 19:07:23.243243240,183,71,0,VIP,Online,Credit Card,1,Home & Kitchen
1927,North,26951.037745086567,5.0,2023-03-07 03:23:14.594594594,114,58,0,New,In-Store,Bank Transfer,9,Electronics
1928,West,22789.051531759313,5.0,2023-06-30 17:38:01.081081080,192,34,0,Returning,Direct,Cash,1,Electronics
1929,South,20051.763099216903,5.0,2024-03-25 14:26:18.378378376,107,20,0,Returning,In-Store,Bank Transfer,10,Clothing
1930,North,13440.818838249203,5.0,2023-11-26 12:54:03.243243240,140,50,0,Returning,Online,Credit Card,10,Toys
1931,East,14674.431684623138,5.0,2024-01-30 00:57:39.459459456,118,88,0,New,In-Store,Bank Transfer,3,Health & Beauty
1932,West,18473.876478226663,5.0,2023-06-26 21:40:10.810810810,145,10,0,VIP,Online,Bank Transfer,1,Home & Kitchen
1933,North,16952.438989203583,,2024-07-18 13:21:26.486486480,127,32,0,Returning,In-Store,Credit Card,3,Sports
